date,tweet_count,sentiment_a_mean,sentiment_a_std,sentiment_a_median,sentiment_a_min,sentiment_a_max,sentiment_b_mean,sentiment_b_std,sentiment_b_median,sentiment_b_min,sentiment_b_max,sentiment_c_mean,sentiment_c_std,sentiment_c_median,sentiment_c_min,sentiment_c_max,pct_positive_a,pct_neutral_a,pct_negative_a,pct_positive_b,pct_neutral_b,pct_negative_b,pct_positive_c,pct_neutral_c,pct_negative_c
2021-09-17,13132,0.14600935881815413,0.4091763871737481,0.0,-0.9756,0.9967,0.15631226012793176,0.41452491033042965,0.0,-0.9694,0.9967,0.18238791501675297,0.4983531848781131,0.0,-1.0,1.0,44.882729211087415,35.5239110569601,19.593359731952482,46.67225098994822,33.75723423697837,19.57051477307341,46.92354553761803,33.269875114224796,19.806579348157175
2021-09-18,11210,0.17266436217662803,0.40393453433521864,0.0,-0.9896,0.9919,0.18235331846565567,0.40890396965480796,0.0,-0.9896,0.9919,0.2099748349687779,0.4881503394457146,0.0,-1.0,1.0,46.49420160570919,36.06601248884924,17.43978590544157,47.94826048171276,34.56735057983943,17.484388938447815,48.215878679750226,34.03211418376449,17.752007136485283
2021-09-19,9829,0.16559692745955845,0.4040484265882118,0.0,-0.9791,0.985,0.17726633431681757,0.40984971182752555,0.0,-0.9791,0.985,0.20501266151185268,0.49226102798572596,0.0,-1.0,1.0,47.13602604537593,34.00142435649609,18.86254959812799,48.94699359039576,32.22097873639231,18.832027673211922,49.2929087394445,31.407060738630584,19.300030521924917
2021-09-20,15175,0.11427930148270181,0.41093994368325176,0.0,-0.9847,0.9896,0.1187868665568369,0.42076286110921934,0.0,-0.9847,0.9896,0.13807910708401977,0.5054954805152723,0.0,-1.0,1.0,41.858319604612845,36.46128500823723,21.680395387149918,43.209225700164744,32.69851729818781,24.092257001647447,43.4332784184514,32.11202635914333,24.45469522240527
2021-09-21,14364,0.12652313422445002,0.4161919080503227,0.0,-0.9856,0.9847,0.13117621136173768,0.4245150210695198,0.0,-0.9856,0.9919,0.1555546052631579,0.5071039547177029,0.0,-1.0,1.0,43.803954330270116,34.76051239209134,21.43553327763854,44.96658312447786,32.38652186020607,22.64689501531607,45.26594263436369,31.81565023670287,22.918407128933442
2021-09-22,13193,0.1489367391798681,0.40931793305829506,0.0,-0.979,0.9864,0.156585628742515,0.4173574288833842,0.0,-0.979,0.988,0.18417000682179943,0.498545954564919,0.0,-1.0,1.0,43.985446827863264,37.21670582884863,18.797847343288108,45.387705601455316,35.2611233229743,19.351171075570377,45.95618888804669,34.48040627605549,19.563404835897824
2021-09-23,15100,0.15016968874172185,0.4058196506903671,0.0,-0.9534,0.9943,0.15853894701986754,0.4127091050984593,0.0,-0.9534,0.9973,0.18414823509933775,0.4902026069835494,0.0,-1.0,1.0,44.48344370860927,37.2317880794702,18.28476821192053,45.87417218543046,35.52980132450331,18.596026490066226,46.11258278145695,35.04635761589404,18.841059602649008
2021-09-24,21046,0.08067046944787608,0.43761231684173624,0.0,-0.9961,0.9859,0.08533589280623397,0.44452317335717834,0.0,-0.9961,0.9897,0.10035362539199848,0.5273902980878091,0.0,-1.0,1.0,39.94583293737527,33.57882733060914,26.475339732015584,41.11945262757769,31.830276537109185,27.05027083531312,41.44730590135893,31.331369381355128,27.221324717285945
2021-09-25,12372,0.1099411412867766,0.4290484278694013,0.0,-0.9733,0.9805,0.11590118008406078,0.43525191672719193,0.0,-0.9733,0.9812,0.1350487835434853,0.5168156091745326,0.0,-1.0,1.0,42.37795021015195,33.4384093113482,24.18364047849984,43.46912382799871,32.16133204009053,24.369544131910768,43.68735855156805,31.73294536049143,24.579696087940512
2021-09-26,11427,0.142130882996412,0.4221632407459937,0.0,-0.9953,0.9993,0.15062522096788308,0.4304973161714449,0.0,-0.9949,0.9993,0.177396188850967,0.5126489986084483,0.0,-1.0,1.0,45.042443335958694,33.919663953793645,21.03789271024766,46.51264548875471,32.15192088912225,21.33543362212304,46.897698433534615,31.469327032466964,21.632974533998425
2021-09-27,12797,0.13706828162850668,0.41314709486145457,0.0,-0.9709,0.9946,0.14880911932484175,0.42049908191759866,0.0,-0.9709,0.9957,0.17747282956943033,0.4988370593765339,0.0,-1.0,1.0,43.79932796749238,35.28952098148003,20.911151051027584,45.745096506993825,33.56255372352896,20.69234976947722,46.11237008673908,32.96866453074939,20.918965382511526
2021-09-28,13069,0.1318662101155406,0.4185070648673965,0.0,-0.9722,0.995,0.1400365980564695,0.4253113995035694,0.0,-0.9722,0.995,0.1632558765016451,0.5108706684300421,0.0,-1.0,1.0,43.522840309128476,35.47325732649782,21.003902364373708,44.98431402555666,33.629198867549164,21.38648710689418,45.24447165047058,33.101231922870916,21.654296426658505
2021-09-29,13768,0.15354239540964557,0.4025682120777152,0.0,-0.9906,0.9845,0.16238678820453226,0.40897949315186,0.0,-0.9906,0.9995,0.18804930636257988,0.49253565913302777,0.0,-1.0,1.0,45.395119116792564,36.35967460778617,18.245206275421268,46.85502614758861,34.638291690877395,18.50668216153399,47.14555490993608,34.1443927948867,18.710052295177224
2021-09-30,13557,0.1522616655602272,0.41088935902031093,0.0,-0.9783,0.9991,0.16943283912369994,0.41670930140406137,0.0,-0.9783,0.9991,0.199120646160655,0.49865715574216235,0.0,-1.0,1.0,45.334513535442944,35.656856236630524,19.00863022792653,47.93095817658774,33.25219443829756,18.816847385114702,48.18912738806521,32.669469646676994,19.1414029652578
2021-10-01,16455,0.14966698268003645,0.4008523876804392,0.0,-0.981,0.994,0.17309260407171073,0.410910045721205,0.0,-0.9726,0.994,0.20620153144940748,0.49484182559406054,0.0,-1.0,1.0,43.88939532057125,38.98511090853844,17.12549377089031,47.292616226071104,35.83713157095108,16.870252202977817,47.493163172288064,35.32057125493771,17.186265572774232
2021-10-02,11326,0.1676620165989758,0.4094994327725245,0.0,-0.9805,0.9886,0.18256539819883455,0.4162359675969551,0.0,-0.9799,0.9972,0.21232329595620697,0.495075940968114,0.0,-1.0,1.0,46.62722938371888,36.394137383012534,16.978633233268585,48.95814939078227,34.072046618400144,16.96980399081759,49.21419742186121,33.60409676849726,17.18170580964153
2021-10-03,11205,0.1664561535029005,0.4041399733490488,0.0,-0.9676,0.9962,0.1781195983935743,0.41218149479732263,0.0,-0.9676,0.9962,0.2055719812583668,0.4929299712732394,0.0,-1.0,1.0,46.863007585899155,36.09995537706381,17.037037037037038,48.80856760374833,33.88665774207943,17.304774654172245,49.16555109326194,33.27086122266845,17.563587684069613
2021-10-04,15289,0.14623445614494082,0.3919025201385918,0.0,-0.9834,0.9826,0.16544588266073648,0.4000601697487123,0.0,-0.9834,0.985,0.193705674013997,0.47834973493176874,0.0,-1.0,1.0,43.1813722283995,39.78677480541566,17.03185296618484,46.353587546602135,36.66688468833802,16.979527765059846,46.77872980574269,36.0324416246975,17.188828569559814
2021-10-05,17537,0.13681479158350915,0.3905752757843326,0.0,-0.991,0.9879,0.1598519758225466,0.40156084965678346,0.0,-0.991,0.9879,0.18501138165022524,0.48090627960589444,0.0,-1.0,1.0,41.814449449734845,40.33757199064834,17.84797855961681,45.389747391229974,37.013172150310766,17.597080458459256,45.70337001767692,36.55699378456977,17.739636197753324
2021-10-06,20992,0.14786965034298782,0.3874141652124777,0.0,-0.9925,0.9925,0.17552142721036584,0.3991764153662309,0.0,-0.9903,0.9973,0.20579819931402438,0.4803927565957162,0.0,-1.0,1.0,42.959222560975604,40.362995426829265,16.677782012195124,47.10842225609756,36.456745426829265,16.43483231707317,47.437118902439025,35.87557164634146,16.687309451219512
2021-10-07,15947,0.16584795886373613,0.40314978545158814,0.0,-0.9761,0.9973,0.18494904370728035,0.41045952426595916,0.0243,-0.9761,0.9973,0.21638780021320625,0.49814845828827614,0.0258,-1.0,1.0,46.51031541982818,35.93779394243432,17.551890637737504,49.10641499968646,33.94368846805042,16.94989653226312,49.438765912083774,33.39186053803223,17.16937354988399
2021-10-08,13508,0.1676571217056559,0.3957636043482977,0.0,-0.9786,0.9899,0.1805140805448623,0.4031448938536633,0.0,-0.9788,0.9899,0.21331370299082025,0.4922892225773083,0.0,-1.0,1.0,46.49096831507255,37.096535386437665,16.412496298489785,48.37133550488599,35.07551080840983,16.553153686704174,48.60823215872076,34.50547823511993,16.886289606159313
2021-10-09,11662,0.1638348653747213,0.40449110812591654,0.0,-0.9724,0.9984,0.17585824043903275,0.41252472746014374,0.0,-0.9724,0.9984,0.2047254930543646,0.4983956062109318,0.0,-1.0,1.0,46.13273880980964,36.0830046304236,17.784256559766764,48.49939975990396,33.467672783399074,18.032927456696964,48.7309209398045,32.93603155547933,18.33304750471617
2021-10-10,11207,0.1664965378781119,0.4032140549652419,0.0,-0.979,0.9876,0.18259410190059785,0.4110780231048491,0.0,-0.9803,0.9979,0.2141563219416436,0.4892927920115277,0.0,-1.0,1.0,46.560185598286786,36.307664852324436,17.132149549388775,49.05862407423932,33.898456321941644,17.042919603819044,49.30846792183457,33.40769162130811,17.283840456857323
2021-10-11,17669,0.1481564944252646,0.392334845854451,0.0,-0.9872,0.9981,0.1664476484237931,0.40076476945117917,0.0,-0.9699,0.9981,0.19366134189823986,0.4838835746567191,0.0,-1.0,1.0,44.30924217556172,37.715773388420395,17.974984436017884,47.269228592450055,34.76710623125248,17.963665176297468,47.59748712434207,34.235101024393,18.167411851264927
2021-10-12,16279,0.15051183733644574,0.4003624682219106,0.0,-0.9794,0.9974,0.16368666994287118,0.4077393013616487,0.0,-0.9806,0.9974,0.18930524602248294,0.4905871359165156,0.0,-1.0,1.0,45.09490754960378,36.55015664352847,18.354935806867744,47.189630812703484,34.37557589532527,18.434793291971253,47.416917501075005,33.87185945082622,18.711223048098777
2021-10-13,15123,0.14346523176618395,0.39178211024716936,0.0,-0.9712,0.9898,0.15727773589896185,0.39894413051142785,0.0,-0.9623,0.9977,0.18255491965879786,0.4803426569996122,0.0,-1.0,1.0,43.232162930635454,38.1405805726377,18.62725649672684,45.321695430800766,36.17007207564637,18.508232493552867,45.61264299411493,35.68075117370892,18.706605832176155
2021-10-14,16262,0.16273825482720453,0.3930083753468603,0.0,-0.9697,0.995,0.17965868281884148,0.40115036194709874,0.0,-0.9697,0.9961,0.21313861456155456,0.4839504530058274,0.0,-1.0,1.0,45.4064690689952,37.83667445578649,16.756856475218303,47.92153486656008,35.49378920182019,16.584675931619728,48.20440290247202,35.02644201205264,16.76915508547534
2021-10-15,28092,0.15546686601167595,0.3819984357164072,0.0,-0.9861,0.992,0.1862128292752385,0.3944686378357986,0.0,-0.9861,0.9935,0.2238849547913997,0.48684531251271534,0.0,-1.0,1.0,43.67791542076036,39.872561583368935,16.449522995870712,48.2094546490104,35.66851772746689,16.122027623522712,48.47999430442831,35.19507333048555,16.324932365086145
2021-10-16,15684,0.1786757778627901,0.39217850607429533,0.0,-0.979,0.9934,0.1966052155062484,0.39817624812563474,0.023649999999999997,-0.9752,0.9937,0.2334618400918133,0.4834686643110789,0.0258,-1.0,1.0,46.65263963274675,37.962254526906406,15.38510584034685,49.40066309614894,35.456516194848255,15.142820709002805,49.6684519255292,34.91456261157868,15.416985462892118
2021-10-17,14618,0.16533171432480503,0.40162819008066547,0.0,-0.9922,0.9861,0.17741054863866468,0.41050512973679015,0.0,-0.9815,0.9861,0.2094802024900807,0.49633007011677993,0.0,-1.0,1.0,46.976330551375014,35.71624025174442,17.30742919688056,48.86441373648926,33.59556710904364,17.540019154467096,49.20645779176358,33.007251333971816,17.786290874264605
2021-10-18,17589,0.15526462561828416,0.38443175969276533,0.0,-0.9906,0.9943,0.17267036784353856,0.3940289727761981,0.0,-0.9906,0.9943,0.20974938313718802,0.48165320030694214,0.0,-1.0,1.0,44.24924668827108,39.80897151628859,15.941781795440333,47.25112286087896,36.6365341975098,16.112342941611235,47.59793052475979,36.09642390130195,16.305645573938257
2021-10-19,23071,0.13366825018421394,0.37748460686978186,0.0,-0.976,0.9846,0.17292635776515972,0.392609752090518,0.0,-0.9787,0.9846,0.20959465996272375,0.479831947467947,0.0,-1.0,1.0,40.59208530189415,43.028043864591915,16.379870833513934,46.786008408824934,37.18521087079017,16.0287807203849,47.06774738849638,36.65640847817607,16.275844133327556
2021-10-20,31006,0.1454012900728891,0.3753195958987272,0.0,-0.9986,0.9934,0.20720543443204542,0.39641457043694717,0.0382,-0.9986,0.9988,0.24763248403534802,0.4803286097521803,0.0516,-1.0,1.0,41.1565503450945,43.90440559891634,14.939044055989164,49.93872153776688,36.08333870863704,13.977939753596077,50.20318648003612,35.61568728633168,14.181126233632199
2021-10-21,20269,0.15236941635009127,0.38924052028570594,0.0,-0.987,0.9968,0.17127107405397404,0.40041090680459296,0.0,-0.987,0.9968,0.20449537717696975,0.4848097116494398,0.0,-1.0,1.0,44.111697666387094,39.01524495535054,16.87305737826237,46.88933839853964,35.95145295771868,17.159208643741675,47.26429522916769,35.36928314174355,17.36642162908876
2021-10-22,15843,0.14130374297797135,0.3879326276344751,0.0,-0.9804,0.9918,0.15536304992741273,0.39746578547783923,0.0,-0.9804,0.9952,0.18506855077952405,0.47925439362156774,0.0,-1.0,1.0,42.49195228176482,40.39007763681121,17.117970081423973,45.01041469418671,37.61913778956006,17.370447516253236,45.578488922552545,36.81120999810642,17.610301079341035
2021-10-23,13752,0.15717441826643397,0.39231766403082796,0.0,-0.9756,0.9966,0.17126313990692263,0.39926284223607855,0.0,-0.9631,0.9974,0.20066640488656198,0.4785176601565194,0.0,-1.0,1.0,44.09540430482839,39.347004072134965,16.55759162303665,46.36416521233275,37.04915648632926,16.586678301337987,46.80773705642815,36.394706224549154,16.797556719022687
2021-10-24,12417,0.15959019892083434,0.4099507500846205,0.0,-0.9809,0.9934,0.17275730047515503,0.41790026099676564,0.0,-0.9809,0.9934,0.20053793186760085,0.5022461135446666,0.0,-1.0,1.0,44.97865829105259,36.98155754207941,18.039784166868003,47.12088266086816,34.64604977047596,18.233067568655876,47.43496818877346,34.06619956511235,18.4988322461142
2021-10-25,15536,0.15659947863027807,0.39366245606788264,0.0,-0.9884,0.9903,0.17538513774459322,0.403559487187002,0.0,-0.9884,0.9903,0.20648029415550978,0.4855315914941922,0.0,-1.0,1.0,44.79917610710608,38.32389289392379,16.87693099897013,47.32234809474768,35.710607621009274,16.96704428424305,47.676364572605564,35.176364572605564,17.147270854788875
2021-10-26,18404,0.18162158769832645,0.3992014719403304,0.0,-0.9758,0.9891,0.19323559008911106,0.4056409629079884,0.0258,-0.9753,0.9987,0.22629728591610518,0.48580015683030525,0.0516,-1.0,1.0,48.13627472288633,36.426863725277116,15.436861551836556,49.75005433601391,34.77504890241252,15.47489676157357,50.01086720278201,34.29145837861334,15.69767441860465
2021-10-27,16562,0.14253764641951455,0.39783188481494985,0.0,-0.9941,0.9976,0.15451726844583988,0.4075206953136794,0.0,-0.9941,0.9978,0.18297572153121605,0.4943527521536005,0.0,-1.0,1.0,44.14925733607053,37.39886487139235,18.451877792537132,46.220263253230286,34.31348870909311,19.46624803767661,46.51008332327014,33.776113995894214,19.71380268083565
2021-10-28,15972,0.14582283370899074,0.3951310940882856,0.0,-0.979,0.9907,0.15836861382419232,0.40486006980372546,0.0,-0.9779,0.9927,0.18521645692461808,0.48958024030707065,0.0,-1.0,1.0,43.6701728024042,38.44227397946406,17.88755321813173,45.880290508389685,35.52466816929627,18.59504132231405,46.22464312546957,34.917355371900825,18.8580015026296
2021-10-29,13092,0.1627033990223037,0.4031541809265522,0.0,-0.9915,0.9954,0.17772125725633975,0.40961146758154937,0.0,-0.9915,0.9996,0.21044917888787049,0.4939848713693089,0.0,-1.0,1.0,45.92881148793156,36.77054689886954,17.3006416131989,48.22028719828903,34.46379468377635,17.31591811793462,48.57928505957837,33.95967002749771,17.461044912923924
2021-10-30,11276,0.17503711422490245,0.4039706868224098,0.0,-0.9861,0.9942,0.19009085668676837,0.41091822681502993,0.0,-0.9861,0.9995,0.22226629123802766,0.49446455200640177,0.0,-1.0,1.0,46.18659098971266,37.601986520042566,16.211422490244768,48.66087264987584,35.10109968073785,16.238027669386305,49.0333451578574,34.57786449095424,16.388790351188366
2021-10-31,11836,0.17616357722203446,0.41050921565280396,0.0,-0.9834,0.998,0.1888712064886786,0.41648694077770904,0.0,-0.9834,0.9995,0.21833891517404527,0.49583944768706006,0.0,-1.0,1.0,46.637377492396084,35.70462994254816,17.657992565055764,48.504562352145996,33.9557282865833,17.5397093612707,48.81716796214938,33.440351470091244,17.74248056775938
2021-11-01,14818,0.17077022540153866,0.4005054324511993,0.0,-0.967,0.9964,0.18859912268862195,0.4086179386030024,0.0258,-0.967,0.9964,0.22200967741935485,0.48741826999290455,0.0258,-1.0,1.0,46.929410176811984,36.482656228910784,16.587933594277228,49.56134431097314,33.99919017411256,16.439465514914293,49.939263058442435,33.405317856660815,16.655419084896746
2021-11-02,16000,0.16433384374999999,0.4021978599786248,0.0,-0.979,0.9955,0.18032053125,0.4110876309108079,0.0,-0.9762,0.9955,0.213190759375,0.49327810665053484,0.0,-1.0,1.0,45.824999999999996,37.5,16.675,48.325,34.7125,16.9625,48.675000000000004,34.125,17.2
2021-11-03,14828,0.16559328297814943,0.3979789953603424,0.0,-0.998,0.9959,0.1807274480712166,0.4058233616303876,0.0,-0.998,0.9959,0.21286191664418666,0.4890955047060869,0.0,-1.0,1.0,46.29080118694362,36.88966819530618,16.819530617750203,48.69840841650931,34.48206096574049,16.819530617750203,49.0221203129215,33.9627731319126,17.0151065551659
2021-11-04,15119,0.16066105562537206,0.4049984140425784,0.0,-0.9844,0.9969,0.17138122230306238,0.4107311421151985,0.0,-0.982,0.9969,0.2021881738210199,0.49572176530062495,0.0,-1.0,1.0,46.18691712414842,35.62404920960381,18.189033666247767,47.86692241550367,33.98372908261128,18.149348501885047,48.23731728288908,33.42813678153317,18.33454593557775
2021-11-05,15063,0.15333488016995286,0.39808435263242964,0.0,-0.9958,0.999,0.16555114519020114,0.40502446280511367,0.0,-0.9705,0.999,0.19383722698001726,0.4904994206398411,0.0,-1.0,1.0,44.85162318263294,36.81869481510987,18.329682002257186,46.63081723428268,35.13244373630751,18.23673902940981,46.93620128792405,34.601341034322516,18.462457677753434
2021-11-06,12171,0.1686900419028839,0.40116769878893377,0.0,-0.9844,0.9867,0.17967632076246814,0.4091977710898299,0.0,-0.9888,0.9868,0.20975614986443186,0.48883196653360256,0.0,-1.0,1.0,47.35025881193,35.34631501109194,17.30342617697806,49.11675293731,33.42371210253882,17.45953496015118,49.46183551064004,32.92252074603566,17.6156437433243
2021-11-07,11082,0.15488702400288756,0.4036109299861244,0.0,-0.9794,0.9889,0.17270921313842266,0.4126673332104764,0.0,-0.9794,0.9904,0.20263036906695545,0.49593544478680446,0.0,-1.0,1.0,44.9196895867172,37.412019491066594,17.668290922216208,47.59971124345786,34.867352463454246,17.53293629308789,47.96968056307526,34.26276845334777,17.76755098357697
2021-11-08,17724,0.13527969984202212,0.38162674108867783,0.0,-0.984,0.9857,0.1748033231776123,0.3961840473313266,0.0,-0.984,0.9977,0.20851884168359286,0.47982262240155865,0.0,-1.0,1.0,40.41976980365606,43.223877228616566,16.356352967727375,46.63168584969532,37.378695554051006,15.989618596253669,47.03227262468969,36.72985781990521,16.2378695554051
2021-11-09,20121,0.1491783410367278,0.3818859345029915,0.0,-0.9732,0.9963,0.1771886238258536,0.393882064052181,0.0,-0.9732,0.9963,0.20859203319914515,0.4756592782368581,0.0,-1.0,1.0,42.51279757467323,41.434322349783805,16.052880075542966,46.69251031260872,37.488196411709154,15.819293275682123,47.04040554644401,36.90671437801302,16.052880075542966
2021-11-10,19062,0.13364469625432798,0.39918051721482717,0.0,-0.9859,0.9942,0.15449845241842408,0.41063076228786594,0.0,-0.9794,0.9955,0.1803733789738747,0.4954077876281666,0.0,-1.0,1.0,42.70275941664043,38.04427657118875,19.25296401217081,45.97628790263351,34.53992235861924,19.483789738747245,46.264820060854056,34.02581051306264,19.709369426083306
2021-11-11,15448,0.13576064862765408,0.39914549438079333,0.0,-0.9859,0.9877,0.14889120921802174,0.40886055865259546,0.0,-0.9843,0.9877,0.1741400990419472,0.49334386368735944,0.0,-1.0,1.0,43.52019678922838,37.74598653547385,18.733816675297774,45.682288969445885,35.09839461418954,19.219316416364578,45.986535473847745,34.52226825479026,19.49119627136199
2021-11-12,15436,0.12409856180357605,0.4165751245421481,0.0,-0.9806,0.9922,0.13683434827675564,0.42472704948420803,0.0,-0.979,0.9933,0.1560055973050013,0.5268724240662291,0.0,-1.0,1.0,42.43975123088883,35.79942990412024,21.76081886499093,44.448043534594454,33.570873283234,21.981083182171545,44.76548328582534,33.03316921482249,22.201347499352163
2021-11-13,12946,0.12165927699675576,0.4214656333591232,0.0,-0.9714,0.9871,0.1378581646840723,0.42902034527498595,0.0,-0.9677,0.9877,0.15949440367681136,0.5170330405961874,0.0,-1.0,1.0,43.07121890931562,35.640352232349755,21.288428858334623,45.5198516916422,33.12992430094238,21.35022400741542,45.91379576703229,32.5119728101344,21.574231422833307
2021-11-14,13609,0.14596333308839737,0.41344931925051365,0.0,-0.9584,0.9896,0.16172630612094938,0.42199738235324696,0.0,-0.9565,0.9896,0.1849041369681828,0.5086658070106421,0.0,-1.0,1.0,44.874715261959,34.91806892497612,20.207215813064884,47.167315746932175,32.588728047615554,20.243956205452275,47.58615622014843,31.905356749210085,20.508487030641486
2021-11-15,15041,0.1483390665514261,0.4032267716747566,0.0,-0.984,0.9974,0.16377145801475967,0.4119403741822891,0.0,-0.9808,0.9974,0.18898416661126255,0.4975718480616615,0.0,-1.0,1.0,44.325510271923406,36.766172461937366,18.908317266139218,46.55275580081112,34.33947210956718,19.1077720896217,46.83864104780267,33.834186556744896,19.32717239545243
