date,tweet_count,sentiment_a_mean,sentiment_a_std,sentiment_a_median,sentiment_a_min,sentiment_a_max,sentiment_b_mean,sentiment_b_std,sentiment_b_median,sentiment_b_min,sentiment_b_max,sentiment_c_mean,sentiment_c_std,sentiment_c_median,sentiment_c_min,sentiment_c_max,pct_positive_a,pct_neutral_a,pct_negative_a,pct_positive_b,pct_neutral_b,pct_negative_b,pct_positive_c,pct_neutral_c,pct_negative_c,open,high,low,close,volume,price_change,price_change_pct,volume_change_pct,price_ma_7,price_volatility_7,price_momentum
2021-09-11,11860,0.1512427403035413,0.40849017486785,0.0,-0.9795,0.9954,0.1557624114671163,0.4155767665868844,0.0,-0.9795,0.9955,0.1847038996627318,0.4991212562183493,0.0,-1.0,1.0,46.3743676222597,35.084317032040474,18.541315345699832,47.5885328836425,33.59190556492411,18.819561551433388,47.782462057335586,33.11129848229342,19.106239460370993,44869.83984375,45969.29296875,44818.265625,45201.45703125,34499835245,317.546875,0.707484873520503,-11.888318191826075,47680.89341517857,3163.081810204861,-2479.4363839285725
2021-09-12,10320,0.1731723449612403,0.4087490593807542,0.0,-0.9552,0.9812,0.1815169282945736,0.4146528356809487,0.0772,-0.9557,0.9874,0.2130991812015504,0.4964812672528297,0.1272,-1.0,1.0,49.10852713178295,33.304263565891475,17.587209302325583,50.43604651162791,31.763565891472865,17.800387596899224,50.68798449612403,31.269379844961243,18.04263565891473,45206.62890625,46364.87890625,44790.4609375,46063.26953125,27881980161,861.8125,1.9066033632592516,-19.182280254393724,46868.01618303572,2627.9411424817135,-804.7466517857174
2021-09-13,13059,0.148709985450647,0.4015545192399564,0.0,-0.9678,0.9913,0.1557458610919672,0.4108351264007037,0.0,-0.9678,0.9913,0.1806690366796845,0.4938836350470224,0.0,-1.0,1.0,45.730913546213344,35.67654491155525,18.592541542231412,47.13990351481737,33.23378512902978,19.626311356152844,47.34665747760165,32.8355923118156,19.81775021058274,46057.21484375,46598.6796875,43591.3203125,44963.07421875,40969943253,-1100.1953125,-2.3884438158555232,46.940579601684185,45772.236049107145,754.862463576831,-809.1618303571449
2021-09-14,13337,0.1521658393941666,0.4005294409448821,0.0,-0.9843,0.9897,0.1602528154757441,0.4082503124239338,0.0,-0.9839,0.9897,0.1827460110969483,0.4934309615846103,0.0,-1.0,1.0,44.792682012446576,37.317237759616106,17.890080227937315,46.329759316188046,35.47274499512634,18.19749568868561,46.554697458198994,35.06785633950663,18.37744620229437,44960.05078125,47218.125,44752.33203125,47092.4921875,38652152880,2129.41796875,4.73592610325122,-5.657294565157301,45812.43080357143,823.7488095934901,1280.0613839285725
2021-09-15,13987,0.1525552155573032,0.4089722706546012,0.0,-0.9822,0.9851,0.1622955387145206,0.4164696620826832,0.0,-0.9822,0.9939,0.1938900586258669,0.5034090124287797,0.0,-1.0,1.0,45.735325659541004,35.81182526631873,18.452849074140275,47.3582612425824,33.88861085293487,18.75312790448273,47.80152999213555,33.273754200328874,18.92471580753557,47098.0,48450.46875,46773.328125,48176.34765625,30484496466,1083.85546875,2.3015462091804384,-21.131181073813455,46110.28180803572,1222.06453499967,2066.0658482142826
2021-09-16,13957,0.1522053306584509,0.404462481112101,0.0,-0.9753,0.9998,0.1619403668410116,0.4094221435851702,0.0,-0.9753,0.9998,0.1928476785842229,0.4929191637121637,0.0,-1.0,1.0,45.23894819803683,35.931790499390985,18.829261302572185,46.82238303360321,34.42000429891811,18.75761266747869,47.130472164505264,33.875474672207496,18.99405316328724,48158.90625,48486.828125,47079.55859375,47783.359375,31764293754,-392.98828125,-0.8157286726135138,4.198190675143287,46309.13002232143,1378.6475793193058,1474.2293526785725
2021-09-17,13132,0.1460093588181541,0.4091763871737481,0.0,-0.9756,0.9967,0.1563122601279317,0.4145249103304296,0.0,-0.9694,0.9967,0.1823879150167529,0.4983531848781131,0.0,-1.0,1.0,44.882729211087415,35.5239110569601,19.59335973195248,46.67225098994822,33.75723423697837,19.57051477307341,46.92354553761803,33.269875114224796,19.806579348157175,47771.00390625,48160.921875,46832.5234375,47267.51953125,28727713711,-515.83984375,-1.0795386730801604,-9.559727870913582,46649.64564732143,1256.9551461019867,617.8738839285725
2021-09-18,11210,0.172664362176628,0.4039345343352186,0.0,-0.9896,0.9919,0.1823533184656556,0.4089039696548079,0.0,-0.9896,0.9919,0.2099748349687779,0.4881503394457146,0.0,-1.0,1.0,46.49420160570919,36.06601248884924,17.43978590544157,47.94826048171276,34.56735057983943,17.484388938447815,48.215878679750226,34.03211418376449,17.752007136485283,47273.52734375,48791.78125,47087.28515625,48278.36328125,28575630451,1010.84375,2.138558909002408,-0.5293956265714495,47089.20368303572,1202.9553491227075,1189.1595982142826
2021-09-19,9829,0.1655969274595584,0.4040484265882118,0.0,-0.9791,0.985,0.1772663343168175,0.4098497118275255,0.0,-0.9791,0.985,0.2050126615118526,0.4922610279857259,0.0,-1.0,1.0,47.13602604537593,34.00142435649609,18.86254959812799,48.94699359039576,32.22097873639231,18.83202767321192,49.2929087394445,31.407060738630584,19.300030521924917,48268.85546875,48328.3671875,46919.8046875,47260.21875,26967722648,-1018.14453125,-2.1089044077959085,-5.626849793418054,47260.19642857143,1114.648305374484,0.022321428572467994
2021-09-20,15175,0.1142793014827018,0.4109399436832517,0.0,-0.9847,0.9896,0.1187868665568369,0.4207628611092193,0.0,-0.9847,0.9896,0.1380791070840197,0.5054954805152723,0.0,-1.0,1.0,41.858319604612845,36.46128500823723,21.68039538714992,43.209225700164744,32.69851729818781,24.092257001647447,43.4332784184514,32.11202635914333,24.45469522240527,47261.40625,47328.19921875,42598.9140625,42843.80078125,43909845642,-4416.41796875,-9.344895316951952,62.82370675173223,46957.443080357145,1872.6455442272604,-4113.642299107145
2021-09-21,14364,0.12652313422445,0.4161919080503227,0.0,-0.9856,0.9847,0.1311762113617376,0.4245150210695198,0.0,-0.9856,0.9919,0.1555546052631579,0.5071039547177029,0.0,-1.0,1.0,43.80395433027011,34.76051239209134,21.43553327763854,44.96658312447786,32.38652186020607,22.64689501531607,45.26594263436369,31.81565023670287,22.91840712893344,43012.234375,43607.609375,39787.609375,40693.67578125,48701090088,-2150.125,-5.01852067461992,10.91154928000282,46043.326450892855,3011.314387330642,-5349.650669642855
2021-09-22,13193,0.1489367391798681,0.409317933058295,0.0,-0.979,0.9864,0.156585628742515,0.4173574288833842,0.0,-0.979,0.988,0.1841700068217994,0.498545954564919,0.0,-1.0,1.0,43.985446827863264,37.21670582884863,18.797847343288108,45.38770560145531,35.2611233229743,19.351171075570377,45.95618888804669,34.48040627605549,19.563404835897824,40677.953125,43978.62109375,40625.6328125,43574.5078125,38139709246,2880.83203125,7.079311406361999,-21.686128222009415,45385.92075892857,2970.0756538077876,-1811.4129464285725
2021-09-23,15100,0.1501696887417218,0.4058196506903671,0.0,-0.9534,0.9943,0.1585389470198675,0.4127091050984593,0.0,-0.9534,0.9973,0.1841482350993377,0.4902026069835494,0.0,-1.0,1.0,44.48344370860927,37.2317880794702,18.28476821192053,45.87417218543046,35.52980132450331,18.596026490066222,46.11258278145695,35.04635761589404,18.841059602649008,43560.296875,44942.17578125,43109.33984375,44895.09765625,34244064430,1320.58984375,3.03064775724482,-10.214143980157807,44973.31194196428,2775.7752516335086,-78.2142857142826
2021-09-24,21046,0.080670469447876,0.4376123168417362,0.0,-0.9961,0.9859,0.0853358928062339,0.4445231733571783,0.0,-0.9961,0.9897,0.1003536253919984,0.5273902980878091,0.0,-1.0,1.0,39.94583293737527,33.57882733060914,26.475339732015584,41.11945262757769,31.830276537109185,27.05027083531312,41.44730590135893,31.331369381355128,27.221324717285945,44894.30078125,45080.4921875,40936.55859375,42839.75,42839345714,-2055.34765625,-4.578111561282839,25.100061651764616,44340.7734375,2668.2557619019967,-1501.0234375
2021-09-25,12372,0.1099411412867766,0.4290484278694013,0.0,-0.9733,0.9805,0.1159011800840607,0.4352519167271919,0.0,-0.9733,0.9812,0.1350487835434853,0.5168156091745326,0.0,-1.0,1.0,42.37795021015195,33.4384093113482,24.18364047849984,43.46912382799871,32.16133204009053,24.369544131910768,43.68735855156805,31.73294536049143,24.579696087940512,42840.890625,42996.2578125,41759.921875,42716.59375,31604717236,-123.15625,-0.2874812528084303,-26.22502349359761,43546.23493303572,2058.79571188633,-829.6411830357174
2021-09-26,11427,0.142130882996412,0.4221632407459937,0.0,-0.9953,0.9993,0.150625220967883,0.4304973161714449,0.0,-0.9949,0.9993,0.177396188850967,0.5126489986084483,0.0,-1.0,1.0,45.042443335958694,33.919663953793645,21.03789271024766,46.51264548875471,32.15192088912225,21.33543362212304,46.897698433534615,31.469327032466964,21.632974533998425,42721.62890625,43919.30078125,40848.4609375,43208.5390625,30661222077,491.9453125,1.151649205409777,-2.9852985298197576,42967.423549107145,1252.1343831525119,241.11551339285506
2021-09-27,12797,0.1370682816285066,0.4131470948614545,0.0,-0.9709,0.9946,0.1488091193248417,0.4204990819175986,0.0,-0.9709,0.9957,0.1774728295694303,0.4988370593765339,0.0,-1.0,1.0,43.79932796749238,35.28952098148003,20.911151051027584,45.745096506993825,33.56255372352896,20.69234976947722,46.11237008673908,32.96866453074939,20.918965382511526,43234.18359375,44313.24609375,42190.6328125,42235.73046875,30980029059,-972.80859375,-2.251426719942695,1.0397725870135766,42880.556361607145,1282.8557919798225,-644.8258928571449
2021-09-28,13069,0.1318662101155406,0.4185070648673965,0.0,-0.9722,0.995,0.1400365980564695,0.4253113995035694,0.0,-0.9722,0.995,0.1632558765016451,0.5108706684300421,0.0,-1.0,1.0,43.52284030912848,35.47325732649782,21.003902364373708,44.98431402555666,33.629198867549164,21.38648710689418,45.24447165047058,33.101231922870916,21.654296426658505,42200.8984375,42775.14453125,40931.6640625,41034.54296875,30214940550,-1201.1875,-2.844007873591181,-2.469618435615162,42929.251674107145,1189.0496231406482,-1894.708705357145
2021-09-29,13768,0.1535423954096455,0.4025682120777152,0.0,-0.9906,0.9845,0.1623867882045322,0.40897949315186,0.0,-0.9906,0.9995,0.1880493063625798,0.4925356591330277,0.0,-1.0,1.0,45.39511911679256,36.35967460778617,18.245206275421268,46.85502614758861,34.638291690877395,18.50668216153399,47.14555490993608,34.1443927948867,18.710052295177224,41064.984375,42545.2578125,40829.66796875,41564.36328125,30602359905,529.8203125,1.2911568502261384,1.28221121057277,42642.088169642855,1248.4896695937923,-1077.724888392855
2021-09-30,13557,0.1522616655602272,0.4108893590203109,0.0,-0.9783,0.9991,0.1694328391236999,0.4167093014040613,0.0,-0.9783,0.9991,0.199120646160655,0.4986571557421623,0.0,-1.0,1.0,45.334513535442944,35.656856236630524,19.00863022792653,47.93095817658774,33.25219443829756,18.816847385114706,48.18912738806521,32.669469646676994,19.1414029652578,41551.26953125,44092.6015625,41444.58203125,43790.89453125,31141681925,2226.53125,5.356827518164842,1.7623543467701008,42484.34486607143,950.60352684232,1306.5496651785725
2021-10-01,16455,0.1496669826800364,0.4008523876804392,0.0,-0.981,0.994,0.1730926040717107,0.410910045721205,0.0,-0.9726,0.994,0.2062015314494074,0.4948418255940605,0.0,-1.0,1.0,43.88939532057125,38.98511090853844,17.12549377089031,47.292616226071104,35.83713157095108,16.870252202977817,47.493163172288064,35.32057125493771,17.186265572774232,43816.7421875,48436.01171875,43320.0234375,48116.94140625,42850641582,4326.046875,9.87887304268893,37.59899572925845,43238.22935267857,2346.746706707355,4878.7120535714275
2021-10-02,11326,0.1676620165989758,0.4094994327725245,0.0,-0.9805,0.9886,0.1825653981988345,0.4162359675969551,0.0,-0.9799,0.9972,0.2123232959562069,0.495075940968114,0.0,-1.0,1.0,46.62722938371888,36.394137383012534,16.978633233268585,48.95814939078227,34.072046618400144,16.96980399081759,49.21419742186121,33.60409676849726,17.18170580964153,48137.46875,48282.0625,47465.49609375,47711.48828125,30614346492,-405.453125,-0.8426411013467638,-28.55568700548937,43951.78571428572,2864.0624878071076,3759.7025669642826
2021-10-03,11205,0.1664561535029005,0.4041399733490488,0.0,-0.9676,0.9962,0.1781195983935743,0.4121814947973226,0.0,-0.9676,0.9962,0.2055719812583668,0.4929299712732394,0.0,-1.0,1.0,46.863007585899155,36.09995537706381,17.037037037037038,48.80856760374833,33.88665774207943,17.304774654172245,49.16555109326194,33.27086122266845,17.563587684069613,47680.02734375,49130.69140625,47157.2890625,48199.953125,26638115879,488.46484375,1.0237887379882071,-12.98812834054469,44664.84486607143,3244.288850961277,3535.1082589285725
2021-10-04,15289,0.1462344561449408,0.3919025201385918,0.0,-0.9834,0.9826,0.1654458826607364,0.4000601697487123,0.0,-0.9834,0.985,0.193705674013997,0.4783497349317687,0.0,-1.0,1.0,43.1813722283995,39.78677480541566,17.03185296618484,46.353587546602135,36.66688468833802,16.979527765059846,46.77872980574269,36.0324416246975,17.188828569559814,48208.90625,49456.77734375,47045.00390625,49112.90234375,33383173002,912.94921875,1.8940873580984396,25.32107433438049,45647.29799107143,3422.48887167736,3465.6043526785725
2021-10-05,17537,0.1368147915835091,0.3905752757843326,0.0,-0.991,0.9879,0.1598519758225466,0.4015608496567834,0.0,-0.991,0.9879,0.1850113816502252,0.4809062796058944,0.0,-1.0,1.0,41.814449449734845,40.33757199064834,17.84797855961681,45.389747391229974,37.013172150310766,17.597080458459256,45.70337001767692,36.55699378456977,17.739636197753324,49174.9609375,51839.984375,49072.83984375,51514.8125,35873904236,2401.91015625,4.890588911725469,7.461038032097123,47144.47935267857,3360.057883188461,4370.3331473214275
2021-10-06,20992,0.1478696503429878,0.3874141652124777,0.0,-0.9925,0.9925,0.1755214272103658,0.3991764153662309,0.0,-0.9903,0.9973,0.2057981993140243,0.4803927565957162,0.0,-1.0,1.0,42.9592225609756,40.362995426829265,16.677782012195124,47.10842225609756,36.456745426829265,16.43483231707317,47.437118902439025,35.87557164634146,16.687309451219512,51486.6640625,55568.46484375,50488.19140625,55361.44921875,49034730168,3846.63671875,7.46704982911468,36.68634962456334,49115.49162946428,3580.6565159872657,6245.957589285717
2021-10-07,15947,0.1658479588637361,0.4031497854515881,0.0,-0.9761,0.9973,0.1849490437072803,0.4104595242659591,0.0243,-0.9761,0.9973,0.2163878002132062,0.4981484582882761,0.0258,-1.0,1.0,46.51031541982818,35.93779394243432,17.551890637737504,49.10641499968646,33.94368846805042,16.94989653226312,49.438765912083774,33.39186053803223,17.16937354988399,55338.625,55338.625,53525.46875,53805.984375,36807860413,-1555.46484375,-2.809653406297008,-24.935121929108195,50546.21875,3061.784169305239,3259.765625
2021-10-08,13508,0.1676571217056559,0.3957636043482977,0.0,-0.9786,0.9899,0.1805140805448623,0.4031448938536633,0.0,-0.9788,0.9899,0.2133137029908202,0.4922892225773083,0.0,-1.0,1.0,46.49096831507255,37.096535386437665,16.412496298489785,48.37133550488599,35.07551080840983,16.553153686704174,48.60823215872076,34.50547823511993,16.886289606159313,53802.14453125,55922.98046875,53688.0546875,53967.84765625,34800873924,161.86328125,0.30082765538104184,-5.452602967085696,51382.0625,3086.606721919163,2585.78515625
2021-10-09,11662,0.1638348653747213,0.4044911081259165,0.0,-0.9724,0.9984,0.1758582404390327,0.4125247274601437,0.0,-0.9724,0.9984,0.2047254930543646,0.4983956062109318,0.0,-1.0,1.0,46.13273880980964,36.0830046304236,17.784256559766764,48.49939975990396,33.467672783399074,18.032927456696964,48.7309209398045,32.93603155547933,18.33304750471617,53929.78125,55397.9453125,53735.14453125,54968.22265625,32491211414,1000.375,1.853649985027972,-6.636794567412196,52418.73883928572,2858.5366617280106,2549.4838169642826
2021-10-10,11207,0.1664965378781119,0.4032140549652419,0.0,-0.979,0.9876,0.1825941019005978,0.4110780231048491,0.0,-0.9803,0.9979,0.2141563219416436,0.4892927920115277,0.0,-1.0,1.0,46.560185598286786,36.30766485232443,17.132149549388775,49.05862407423932,33.898456321941644,17.042919603819044,49.30846792183457,33.40769162130811,17.283840456857323,54952.8203125,56401.3046875,54264.2578125,54771.578125,39527792364,-196.64453125,-0.3577422040362044,21.656874717105936,53357.54241071428,2258.156543876331,1414.0357142857174
2021-10-11,17669,0.1481564944252646,0.392334845854451,0.0,-0.9872,0.9981,0.1664476484237931,0.4007647694511791,0.0,-0.9699,0.9981,0.1936613418982398,0.4838835746567191,0.0,-1.0,1.0,44.30924217556172,37.715773388420395,17.974984436017884,47.269228592450055,34.76710623125248,17.963665176297468,47.59748712434207,34.235101024393,18.167411851264927,54734.125,57793.0390625,54519.765625,57484.7890625,42637331698,2713.2109375,4.953684064585273,7.866716424143183,54553.52622767857,1807.4005483669941,2931.2628348214275
2021-10-12,16279,0.1505118373364457,0.4003624682219106,0.0,-0.9794,0.9974,0.1636866699428711,0.4077393013616487,0.0,-0.9806,0.9974,0.1893052460224829,0.4905871359165156,0.0,-1.0,1.0,45.09490754960378,36.55015664352847,18.354935806867744,47.18963081270349,34.37557589532527,18.434793291971253,47.416917501075005,33.87185945082622,18.711223048098777,57526.83203125,57627.87890625,54477.97265625,56041.05859375,41083758949,-1443.73046875,-2.5114999851183484,-3.6436913078987887,55200.1328125,1268.3618927584569,840.92578125
2021-10-13,15123,0.1434652317661839,0.3917821102471693,0.0,-0.9712,0.9898,0.1572777358989618,0.3989441305114278,0.0,-0.9623,0.9977,0.1825549196587978,0.4803426569996122,0.0,-1.0,1.0,43.232162930635454,38.1405805726377,18.62725649672684,45.321695430800766,36.17007207564637,18.508232493552867,45.61264299411493,35.68075117370892,18.706605832176155,56038.2578125,57688.66015625,54370.97265625,57401.09765625,41684252783,1360.0390625,2.426861834211813,1.4616331352382606,55491.51116071428,1520.7654439926196,1909.5864955357174
2021-10-14,16262,0.1627382548272045,0.3930083753468603,0.0,-0.9697,0.995,0.1796586828188414,0.4011503619470987,0.0,-0.9697,0.9961,0.2131386145615545,0.4839504530058274,0.0,-1.0,1.0,45.4064690689952,37.83667445578649,16.756856475218303,47.92153486656008,35.49378920182019,16.584675931619728,48.20440290247202,35.02644201205264,16.76915508547534,57372.83203125,58478.734375,56957.07421875,57321.5234375,36615791366,-79.57421875,-0.1386283921372633,-12.159175416638535,55993.73102678572,1450.2146993084064,1327.7924107142826
2021-10-15,28092,0.1554668660116759,0.3819984357164072,0.0,-0.9861,0.992,0.1862128292752385,0.3944686378357986,0.0,-0.9861,0.9935,0.2238849547913997,0.4868453125127153,0.0,-1.0,1.0,43.67791542076036,39.872561583368935,16.449522995870712,48.2094546490104,35.66851772746689,16.122027623522712,48.47999430442831,35.19507333048555,16.324932365086145,57345.90234375,62757.12890625,56868.14453125,61593.94921875,51780081801,4272.42578125,7.453440740995654,41.41461885507949,57083.174107142855,2293.787727528765,4510.775111607145
2021-10-16,15684,0.1786757778627901,0.3921785060742953,0.0,-0.979,0.9934,0.1966052155062484,0.3981762481256347,0.0236499999999999,-0.9752,0.9937,0.2334618400918133,0.4834686643110789,0.0258,-1.0,1.0,46.65263963274675,37.962254526906406,15.38510584034685,49.40066309614894,35.456516194848255,15.142820709002804,49.6684519255292,34.91456261157868,15.416985462892118,61609.52734375,62274.4765625,60206.12109375,60892.1796875,34250964237,-701.76953125,-1.139348166745524,-33.85301249883593,57929.45368303572,2469.5125315641403,2962.7260044642826
2021-10-17,14618,0.165331714324805,0.4016281900806654,0.0,-0.9922,0.9861,0.1774105486386646,0.4105051297367901,0.0,-0.9815,0.9861,0.2094802024900807,0.4963300701167799,0.0,-1.0,1.0,46.976330551375014,35.71624025174442,17.30742919688056,48.86441373648926,33.59556710904364,17.540019154467096,49.20645779176358,33.007251333971816,17.786290874264605,60887.65234375,61645.5234375,59164.46875,61553.6171875,29032367511,661.4375,1.086243756414218,-15.236349814533256,58898.31640625,2351.682769611522,2655.30078125
2021-10-18,17589,0.1552646256182841,0.3844317596927653,0.0,-0.9906,0.9943,0.1726703678435385,0.3940289727761981,0.0,-0.9906,0.9943,0.209749383137188,0.4816532003069421,0.0,-1.0,1.0,44.24924668827108,39.80897151628859,15.941781795440331,47.25112286087896,36.6365341975098,16.112342941611235,47.59793052475979,36.09642390130195,16.305645573938257,61548.8046875,62614.66015625,60012.7578125,62026.078125,38055562075,472.4609375,0.7675599893030238,31.07977522184928,59547.071986607145,2517.31067774599,2479.006138392855
2021-10-19,23071,0.1336682501842139,0.3774846068697818,0.0,-0.976,0.9846,0.1729263577651597,0.392609752090518,0.0,-0.9787,0.9846,0.2095946599627237,0.479831947467947,0.0,-1.0,1.0,40.59208530189415,43.028043864591915,16.379870833513934,46.786008408824934,37.18521087079017,16.0287807203849,47.06774738849638,36.65640847817607,16.275844133327556,62043.1640625,64434.53515625,61622.93359375,64261.9921875,40471196346,2235.9140625,3.6047967727284025,6.347651011537447,60721.49107142857,2526.67896562888,3540.5011160714275
2021-10-20,31006,0.1454012900728891,0.3753195958987272,0.0,-0.9986,0.9934,0.2072054344320454,0.3964145704369471,0.0382,-0.9986,0.9988,0.247632484035348,0.4803286097521803,0.0516,-1.0,1.0,41.1565503450945,43.90440559891634,14.939044055989164,49.93872153776688,36.08333870863704,13.977939753596075,50.20318648003612,35.61568728633168,14.1811262336322,64284.5859375,66930.390625,63610.67578125,65992.8359375,40788955582,1730.84375,2.693417510228824,0.7851491052633719,61948.88225446428,2724.00685340085,4043.9536830357174
2021-10-21,20269,0.1523694163500912,0.3892405202857059,0.0,-0.987,0.9968,0.171271074053974,0.4004109068045929,0.0,-0.987,0.9968,0.2044953771769697,0.4848097116494398,0.0,-1.0,1.0,44.111697666387094,39.01524495535054,16.87305737826237,46.88933839853964,35.95145295771868,17.159208643741675,47.26429522916769,35.36928314174355,17.36642162908876,66002.234375,66600.546875,62117.41015625,62210.171875,45908121370,-3782.6640625,-5.731931366129583,12.55037231269307,62647.26060267857,1814.8910182308507,-437.08872767857247
2021-10-22,15843,0.1413037429779713,0.3879326276344751,0.0,-0.9804,0.9918,0.1553630499274127,0.3974657854778392,0.0,-0.9804,0.9952,0.185068550779524,0.4792543936215677,0.0,-1.0,1.0,42.49195228176482,40.39007763681121,17.117970081423973,45.01041469418671,37.61913778956006,17.370447516253236,45.578488922552545,36.81120999810642,17.610301079341035,62237.890625,63715.0234375,60122.796875,60692.265625,38434082775,-1517.90625,-2.4399647264276236,-16.280427889354076,62518.44866071428,1930.430406447255,-1826.1830357142826
